# Topologies for the library: topology_mining_and_Longxing_chip_3
# Author: Hugh Haddox
# Index: topology_mining_and_Longxing_chip_3.index.csv
library,name,topology
topology_mining_and_Longxing_chip_3,relaxed_pairs4A0B011C_B_A-44-1pcp60_0001,4h
topology_mining_and_Longxing_chip_3,des__f_singl_1a4b_00_0267_0001_0002,1a4b
topology_mining_and_Longxing_chip_3,des_pairs_1a4b-045-40-39_0003,1a4b
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B029C_A_B-36-1pc_0001,HHH
topology_mining_and_Longxing_chip_3,relaxed_pairs1A4B000E_B_C_A_D-44-4pc_0001,1a4b
topology_mining_and_Longxing_chip_3,relaxed_singles2A3B13alternateA_B_E_C_D-59-1p80_0001,2a3b
topology_mining_and_Longxing_chip_3,des_pairs_1a4b-045-41-200_0001,1a4b
topology_mining_and_Longxing_chip_3,relaxed_pairs4A0B000B_A_C_D-63-4o60_0001,4h
topology_mining_and_Longxing_chip_3,des__f_pairs_3a0b_027_0278_0001_0003,HHH
topology_mining_and_Longxing_chip_3,des__f_pairs_4a0b_030_0363_0001_0003,4h
topology_mining_and_Longxing_chip_3,des_pairs_1a3b-267-34-162_0005,1a3b
topology_mining_and_Longxing_chip_3,des_pairs_1a3b-267-35-271_0003,1a3b
topology_mining_and_Longxing_chip_3,relaxed_pairs1A3B150D_B_C_A-33-4pcp_0001,1a3b
topology_mining_and_Longxing_chip_3,des__f_singl_2a2b_06_0065_0001_0003,2a2b
topology_mining_and_Longxing_chip_3,relaxed_singles2A3B13alternateA_B_E_C_D-58-3pc_0001,2a3b
topology_mining_and_Longxing_chip_3,des_singl_2a3b-Nterm09ca-43-D69_0004,2a3b
topology_mining_and_Longxing_chip_3,des__f_singl_3a1b_00_0434_0001_0001,3a1b
topology_mining_and_Longxing_chip_3,des__f_pairs_3a0b_027_0262_0001_0003,HHH
topology_mining_and_Longxing_chip_3,des__f_singl_1a3b_04_0326_0001_0003,1a3b
topology_mining_and_Longxing_chip_3,relaxed_pairs2A3B067D_B_C_E_A-51-1pcp40_0001,2a3b
topology_mining_and_Longxing_chip_3,des__f_singl_1a4b_02_0420_0001_0001,1a4b
topology_mining_and_Longxing_chip_3,relaxed_pairs1A2B012B_A_C-36-0pcp60_0001,1a2b
topology_mining_and_Longxing_chip_3,des_pairs_1a4b-045-41-103_0004,1a4b
topology_mining_and_Longxing_chip_3,des_pairs_2a2b-024-43-b32_0002,2a2b
topology_mining_and_Longxing_chip_3,des_pairs_3a0b-033-32-761_0005,HHH
topology_mining_and_Longxing_chip_3,des__f_pairs_2a2b_065_0038_0001_0002,2a2b
topology_mining_and_Longxing_chip_3,des_pairs_3a0b-027-40-b712_0001,HHH
topology_mining_and_Longxing_chip_3,des__f_singl_1a4b_00_0339_0001_0001,1a4b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a3b_109_0301_0001_0001,1a3b
topology_mining_and_Longxing_chip_3,des_pairs_1a4b-045-41-100_0002,1a4b
topology_mining_and_Longxing_chip_3,des_pairs_3a0b-033-32-753_0003,HHH
topology_mining_and_Longxing_chip_3,des__f_pairs_1a3b_267_0222_0001_0001,1a3b
topology_mining_and_Longxing_chip_3,relaxed_pairs1A4B037B_A_C_E_D-41-2pcp40_0001,1a4b
topology_mining_and_Longxing_chip_3,des__f_singl_2a4b_00_0173_0001_0001,2a4b
topology_mining_and_Longxing_chip_3,des_singl_2a2b-Nterm03c-39-C1504_0002,2a2b
topology_mining_and_Longxing_chip_3,relaxed_pairs1A2B058C_B_A-33-1o60_0001,1a2b
topology_mining_and_Longxing_chip_3,relaxed_singles1A4B03centroidD_B_A_E_C-48-1pc60_0001,1a4b
topology_mining_and_Longxing_chip_3,des__f_singl_1a4b_06_0087_0001_0001,1a4b
topology_mining_and_Longxing_chip_3,relaxed_singles2A4B00alternateD_A_B_C-44-3pcp60_0001,2a4b
topology_mining_and_Longxing_chip_3,relaxed_singles2A3B11centroidA_E_D_C_B-56-3p60_0001,2a3b
topology_mining_and_Longxing_chip_3,des_singl_2a3b-Nterm10c-51-D122_0003,2a3b
topology_mining_and_Longxing_chip_3,relaxed_pairs1A3B128C_D_B_A-46-0o40_0001,1a3b
topology_mining_and_Longxing_chip_3,des_singl_2a2b-Nterm02c-38-C1346_0002,2a2b
topology_mining_and_Longxing_chip_3,relaxed_singles1A4B02centroidC_B_A_D_E-49-0pcp_0001,1a4b
topology_mining_and_Longxing_chip_3,relaxed_pairs2A2B063D_C_B_A-40-0p_0001,2a2b
topology_mining_and_Longxing_chip_3,des__f_singl_2a3b_04_0079_0001_0001,2a3b
topology_mining_and_Longxing_chip_3,relaxed_singles2A4B00alternateC_D_A_B-47-2o40_0001,2a4b
topology_mining_and_Longxing_chip_3,relaxed_pairs1A3B007B_A_D_C-50-0o_0001,1a3b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a2b_058_0001_0001_0003,1a2b
topology_mining_and_Longxing_chip_3,des__f_singl_4A0B_00_0334_0001_0001,4h
topology_mining_and_Longxing_chip_3,des_singl_1a3b-Nterm01c-35-C131_0005,1a3b
topology_mining_and_Longxing_chip_3,relaxed_pairs2A2B059D_C_B_A-39-2pcp40_0001,2a2b
topology_mining_and_Longxing_chip_3,des_pairs_1a4b-045-41-31_0005,1a4b
topology_mining_and_Longxing_chip_3,des_pairs_3a0b-007-31-691_0002,HHH
topology_mining_and_Longxing_chip_3,des__f_pairs_1a4b_045_0109_0001_0001,1a4b
topology_mining_and_Longxing_chip_3,relaxed_pairs4A0B000B_A_C_D-63-2pcp_0001,4h
topology_mining_and_Longxing_chip_3,relaxed_singles1A3B02alternateB_A_D_C-43-0pcp60_0001,1a3b
topology_mining_and_Longxing_chip_3,des__f_singl_3a1b_00_0508_0001_0001,3a1b
topology_mining_and_Longxing_chip_3,des_pairs_1a4b-045-41-105_0004,1a4b
topology_mining_and_Longxing_chip_3,relaxed_singles1A3B02alternateD_C_B_A-35-1pc40_0001,1a3b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a3b_267_0021_0001_0002,1a3b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a3b_218_0054_0001_0003,1a3b
topology_mining_and_Longxing_chip_3,des__f_pairs_2a3b_062_0109_0001_0002,2a3b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a4b_045_0284_0001_0001,1a4b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a3b_079_0237_0001_0002,1a3b
topology_mining_and_Longxing_chip_3,des__f_singl_2a3b_09_0350_0001_0003,2a3b
topology_mining_and_Longxing_chip_3,relaxed_pairs1A4B031E_C_A_B_D-43-1pcp80_0001,1a4b
topology_mining_and_Longxing_chip_3,relaxed_pairs1A4B039C_B_A_D_E-44-3pcp_0001,1a4b
topology_mining_and_Longxing_chip_3,relaxed_pairs1A2B050B_C_A-34-2p80_0001,1a2b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a4b_006_0175_0001_0002,1a4b
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B031C_B_A-34-0pcp40_0001,HHH
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B063A_B_C-38-1pcp40_0001,HHH
topology_mining_and_Longxing_chip_3,des_singl_2a2b-Nterm01ca-36-C1131_0005,2a2b
topology_mining_and_Longxing_chip_3,des__f_pairs_2a3b_062_0024_0001_0001,2a3b
topology_mining_and_Longxing_chip_3,des_pairs_1a2b-205-33-590_0003,1a2b
topology_mining_and_Longxing_chip_3,des__f_pairs_4a0b_030_0203_0001_0001,4h
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B184B_C_A-34-1o80_0001,HHH
topology_mining_and_Longxing_chip_3,des__f_pairs_1a3b_079_0158_0001_0002,1a3b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a2b_058_0028_0001_0002,1a2b
topology_mining_and_Longxing_chip_3,des_pairs_1a4b-045-41-236_0003,1a4b
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B027C_B_A-40-3pcp80_0001,HHH
topology_mining_and_Longxing_chip_3,des_pairs_1a2b-205-31-b545_0001,1a2b
topology_mining_and_Longxing_chip_3,des__f_singl_2a3b_09_0171_0001_0002,2a3b
topology_mining_and_Longxing_chip_3,des_singl_2a2b-Nterm03c-39-B232_0005,2a2b
topology_mining_and_Longxing_chip_3,relaxed_singles1A3B03alternateB_C_A-38-2o80_0001,1a3b
topology_mining_and_Longxing_chip_3,des_pairs_1a4b-045-39-288_0004,1a4b
topology_mining_and_Longxing_chip_3,des__f_pairs_3a0b_027_0297_0001_0001,HHH
topology_mining_and_Longxing_chip_3,relaxed_pairs1A4B038D_E_C_A_B-45-1pc60_0001,1a4b
topology_mining_and_Longxing_chip_3,relaxed_singles1A4B03centroidD_B_A_E_C-49-2pc60_0001,1a4b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a2b_058_0045_0001_0001,1a2b
topology_mining_and_Longxing_chip_3,relaxed_pairs1A4B087B_E_D_C_A-40-0pcp60_0001,1a4b
topology_mining_and_Longxing_chip_3,des__f_pairs_4a0b_030_0069_0001_0001,4h
topology_mining_and_Longxing_chip_3,relaxed_singles1A4B02centroidA_B_C_D_E-51-4pcp80_0001,1a4b
topology_mining_and_Longxing_chip_3,des__f_pairs_2a3b_149_0466_0001_0002,2a3b
topology_mining_and_Longxing_chip_3,des_singl_1a3b-Nterm04ca-39-C338_0005,1a3b
topology_mining_and_Longxing_chip_3,relaxed_singles1A3B07centroidB_D_C_A-35-2pcp_0001,1a3b
topology_mining_and_Longxing_chip_3,relaxed_singles3A1B00alternateD_C_B_A-47-0pc40_0001,3a1b
topology_mining_and_Longxing_chip_3,des__f_pairs_2a3b_062_0066_0001_0002,2a3b
topology_mining_and_Longxing_chip_3,des__f_pairs_3a0b_027_0498_0001_0001,HHH
topology_mining_and_Longxing_chip_3,des__f_pairs_1a4b_006_0443_0001_0002,1a4b
topology_mining_and_Longxing_chip_3,des__f_singl_4A0B_00_0394_0001_0002,4h
topology_mining_and_Longxing_chip_3,des__f_singl_2a2b_06_0283_0001_0002,2a2b
topology_mining_and_Longxing_chip_3,des__f_singl_1a3b_05_0164_0001_0001,1a3b
topology_mining_and_Longxing_chip_3,relaxed_singles1A4B00centroidA_B_C_D-43-1pcp40_0001,1a4b
topology_mining_and_Longxing_chip_3,relaxed_pairs2A3B067D_B_C_E_A-50-1p40_0001,2a3b
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B027C_B_A-42-1o60_0001,HHH
topology_mining_and_Longxing_chip_3,des__f_singl_3a0b_07_0454_0001_0003,HHH
topology_mining_and_Longxing_chip_3,relaxed_singles1A4B02centroidA_B_C_D_E-51-4p_0001,1a4b
topology_mining_and_Longxing_chip_3,relaxed_pairs1A2B012B_A_C-35-2o_0001,1a2b
topology_mining_and_Longxing_chip_3,des__f_singl_4A0B_00_0315_0001_0001,4h
topology_mining_and_Longxing_chip_3,relaxed_pairs2A2B022B_A_D_C-36-0o60_0001,2a2b
topology_mining_and_Longxing_chip_3,relaxed_singles1A3B02centroidC_D_A_B-40-1o80_0001,1a3b
topology_mining_and_Longxing_chip_3,des__f_singl_1a4b_02_0171_0001_0003,1a4b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a4b_006_0395_0001_0002,1a4b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a3b_042_0391_0001_0002,1a3b
topology_mining_and_Longxing_chip_3,des_singl_2a2b-Nterm01c-36-C1022_0003,2a2b
topology_mining_and_Longxing_chip_3,des_singl_2a2b-Nterm02c-38-C1353_0001,2a2b
topology_mining_and_Longxing_chip_3,des_pairs_1a3b-267-35-732_0004,1a3b
topology_mining_and_Longxing_chip_3,des__f_singl_2a2b_04_0156_0001_0001,2a2b
topology_mining_and_Longxing_chip_3,des__f_singl_2a4b_00_0310_0001_0003,2a4b
topology_mining_and_Longxing_chip_3,des__f_pairs_2a3b_062_0111_0001_0003,2a3b
topology_mining_and_Longxing_chip_3,des_pairs_1a2b-205-32-b525_0005,1a2b
topology_mining_and_Longxing_chip_3,des_pairs_1a4b-045-40-401_0002,1a4b
topology_mining_and_Longxing_chip_3,des__f_singl_1a4b_00_0370_0001_0001,1a4b
topology_mining_and_Longxing_chip_3,relaxed_pairs1A4B054B_E_D_A_C-50-0pc40_0001,1a4b
topology_mining_and_Longxing_chip_3,relaxed_pairs1A4B039C_B_A_D_E-47-4o_0001,1a4b
topology_mining_and_Longxing_chip_3,relaxed_pairs2A2B063D_C_B_A-40-3o_0001,2a2b
topology_mining_and_Longxing_chip_3,des__f_pairs_0a6b_013_0002_0001_0003,0a6b
topology_mining_and_Longxing_chip_3,relaxed_singles2A2B05alternateA_B_C_D-56-2pcp60_0001,2a2b
topology_mining_and_Longxing_chip_3,relaxed_singles2A2B05alternateA_B_C_D-54-1p80_0001,2a2b
topology_mining_and_Longxing_chip_3,des_pairs_1a2b-205-33-b640_0005,1a2b
topology_mining_and_Longxing_chip_3,des_pairs_1a4b-045-41-222_0004,1a4b
topology_mining_and_Longxing_chip_3,relaxed_pairs5A0B000C_A_D_B-51-2p60_0001,5a0b
topology_mining_and_Longxing_chip_3,des__f_singl_2a2b_05_0362_0001_0003,2a2b
topology_mining_and_Longxing_chip_3,des__f_singl_1a3b_11_0001_0001_0001,1a3b
topology_mining_and_Longxing_chip_3,relaxed_singles2A2B03alternateB_A-40-0pcp40_0001,2a2b
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B010B_C_A-39-2pc40_0001,HHH
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B008C_B_A-34-1p80_0001,HHH
topology_mining_and_Longxing_chip_3,relaxed_pairs2A3B067D_B_C_E_A-50-2pc80_0001,2a3b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a3b_007_0257_0001_0001,1a3b
topology_mining_and_Longxing_chip_3,relaxed_pairs1A3B218D_B_A_C-37-2o80_0001,1a3b
topology_mining_and_Longxing_chip_3,des_pairs_1a4b-045-41-159_0001,1a4b
topology_mining_and_Longxing_chip_3,des__f_pairs_2a2b_037_0302_0001_0001,2a2b
topology_mining_and_Longxing_chip_3,relaxed_singles2A4B00alternateD_A_B_C-45-3o60_0001,2a4b
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B027A_B_C-43-1pcp40_0001,HHH
topology_mining_and_Longxing_chip_3,relaxed_pairs1A3B150C_A_D_B-37-0pc80_0001,1a3b
topology_mining_and_Longxing_chip_3,des__f_pairs_2a2b_022_0228_0001_0002,2a2b
topology_mining_and_Longxing_chip_3,des__f_singl_1a3b_11_0221_0001_0002,1a3b
topology_mining_and_Longxing_chip_3,relaxed_pairs1A3B128C_D_B_A-39-0p80_0001,1a3b
topology_mining_and_Longxing_chip_3,des__f_singl_4A0B_00_0428_0001_0001,4h
topology_mining_and_Longxing_chip_3,des_pairs_3a0b-027-40-b732_0001,HHH
topology_mining_and_Longxing_chip_3,relaxed_singles3A1B00centroidD_C_B_A-40-0o80_0001,3a1b
topology_mining_and_Longxing_chip_3,relaxed_pairs2A3B000A_B_E_C_D-52-4pc40_0001,2a3b
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B000C_A_B-37-0p40_0001,HHH
topology_mining_and_Longxing_chip_3,des__f_singl_4A0B_00_0295_0001_0002,4h
topology_mining_and_Longxing_chip_3,relaxed_singles3A1B00centroidD_C_B_A-41-2o40_0001,3a1b
topology_mining_and_Longxing_chip_3,des_pairs_1a3b-042-36-24_0003,1a3b
topology_mining_and_Longxing_chip_3,des_pairs_1a4b-045-38-68_0004,1a4b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a4b_045_0204_0001_0002,1a4b
topology_mining_and_Longxing_chip_3,relaxed_pairs2A3B015D_E_C_A_B-52-0pc60_0001,2a3b
topology_mining_and_Longxing_chip_3,relaxed_singles3A1B00centroidA_B_C_D-45-1o60_0001,3a1b
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B007A_B_C-34-0o60_0001,HHH
topology_mining_and_Longxing_chip_3,relaxed_singles2A2B00alternateB_A-36-0pc60_0001,2a2b
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B044A_C_B-37-0pc80_0001,HHH
topology_mining_and_Longxing_chip_3,des_pairs_1a4b-045-41-36_0001,1a4b
topology_mining_and_Longxing_chip_3,relaxed_pairs5A0B000C_A_D_B-52-3pc60_0001,5a0b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a3b_079_0218_0001_0001,1a3b
topology_mining_and_Longxing_chip_3,relaxed_singles1A3B07alternateD_C_A_B-36-2o_0001,1a3b
topology_mining_and_Longxing_chip_3,relaxed_pairs1A3B079B_A_C_D-34-0p60_0001,1a3b
topology_mining_and_Longxing_chip_3,des__f_singl_2a4b_00_0357_0001_0002,2a4b
topology_mining_and_Longxing_chip_3,relaxed_singles2A2B00alternateB_A-33-0p_0001,2a2b
topology_mining_and_Longxing_chip_3,des_singl_1a3b-Nterm08c-30-B45_0001,1a3b
topology_mining_and_Longxing_chip_3,des__f_singl_2a4b_00_0190_0001_0003,2a4b
topology_mining_and_Longxing_chip_3,des__f_singl_1a4b_06_0148_0001_0001,1a4b
topology_mining_and_Longxing_chip_3,relaxed_singles2A3B10centroidA_B_C_D_E-54-0pcp60_0001,2a3b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a4b_045_0310_0001_0002,1a4b
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B044A_C_B-40-2pc_0001,HHH
topology_mining_and_Longxing_chip_3,des__f_pairs_1a2b_058_0014_0001_0001,1a2b
topology_mining_and_Longxing_chip_3,des_pairs_3a0b-147-32-b808_0001,HHH
topology_mining_and_Longxing_chip_3,des__f_singl_1a4b_00_0073_0001_0001,1a4b
topology_mining_and_Longxing_chip_3,relaxed_singles1A3B02centroidB_A_D_C-39-0o40_0001,1a3b
topology_mining_and_Longxing_chip_3,des__f_singl_3a0b_07_0426_0001_0002,HHH
topology_mining_and_Longxing_chip_3,relaxed_pairs1A2B058A_B_C-32-0p_0001,1a2b
topology_mining_and_Longxing_chip_3,des__f_pairs_2a2b_065_0073_0001_0003,2a2b
topology_mining_and_Longxing_chip_3,des__f_pairs_2a2b_059_0383_0001_0002,2a2b
topology_mining_and_Longxing_chip_3,des__f_singl_1a4b_02_0440_0001_0001,1a4b
topology_mining_and_Longxing_chip_3,des_singl_2a3b-Nterm10c-49-D107_0002,2a3b
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B027A_B_C-42-0pcp60_0001,HHH
topology_mining_and_Longxing_chip_3,relaxed_singles2A4B00alternateA_B_C_D-45-4p40_0001,2a4b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a4b_039_0316_0001_0003,1a4b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a2b_058_0022_0001_0002,1a2b
topology_mining_and_Longxing_chip_3,des__f_singl_3a0b_07_0229_0001_0001,HHH
topology_mining_and_Longxing_chip_3,relaxed_pairs0A6B013C_B_A_F_E_D-48-1o_0001,0a6b
topology_mining_and_Longxing_chip_3,des__f_pairs_3a0b_027_0197_0001_0003,HHH
topology_mining_and_Longxing_chip_3,des__f_pairs_2a3b_149_0461_0001_0003,2a3b
topology_mining_and_Longxing_chip_3,relaxed_singles2A3B13centroidA_B_E_C_D-54-1p40_0001,2a3b
topology_mining_and_Longxing_chip_3,relaxed_pairs1A4B087B_E_D_C_A-43-4pc60_0001,1a4b
topology_mining_and_Longxing_chip_3,des__f_singl_1a3b_04_0286_0001_0001,1a3b
topology_mining_and_Longxing_chip_3,des__f_singl_2a4b_00_0423_0001_0002,2a4b
topology_mining_and_Longxing_chip_3,des__f_singl_0a6b_01_0220_0001_0002,0a6b
topology_mining_and_Longxing_chip_3,des_singl_3a0b-Nterm05c-39-B251_0004,HHH
topology_mining_and_Longxing_chip_3,des__f_pairs_2a2b_065_0112_0001_0001,2a2b
topology_mining_and_Longxing_chip_3,relaxed_pairs1A4B039C_B_A_D_E-41-3o60_0001,1a4b
topology_mining_and_Longxing_chip_3,des__f_pairs_2a2b_037_0232_0001_0001,2a2b
topology_mining_and_Longxing_chip_3,des_singl_1a3b-Nterm12c-33-C904_0002,1a3b
topology_mining_and_Longxing_chip_3,des__f_pairs_2a3b_062_0308_0001_0003,2a3b
topology_mining_and_Longxing_chip_3,des_pairs_1a4b-045-41-138_0002,1a4b
topology_mining_and_Longxing_chip_3,relaxed_pairs2A2B059D_C_B_A-39-1o_0001,2a2b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a4b_006_0330_0001_0001,1a4b
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B147C_B_A-36-2o_0001,HHH
topology_mining_and_Longxing_chip_3,des__f_pairs_1a4b_045_0123_0001_0001,1a4b
topology_mining_and_Longxing_chip_3,relaxed_pairs1A3B055A_B_D_C-37-2pcp60_0001,1a3b
topology_mining_and_Longxing_chip_3,relaxed_pairs2A3B067A_B_C_E_D-55-0pcp60_0001,2a3b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a3b_109_0133_0001_0001,1a3b
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B003B_C_A-34-0o40_0001,HHH
topology_mining_and_Longxing_chip_3,des__f_singl_3a1b_00_0265_0001_0003,3a1b
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B037B_C_A-40-0pc80_0001,HHH
topology_mining_and_Longxing_chip_3,relaxed_pairs0A7B003F_D_E_G_B_A_C-64-0pcp40_0001,0a7b
topology_mining_and_Longxing_chip_3,des__f_pairs_2a2b_041_0154_0001_0001,2a2b
topology_mining_and_Longxing_chip_3,des__f_pairs_3a0b_010_0014_0001_0003,HHH
topology_mining_and_Longxing_chip_3,des__f_singl_2a4b_00_0479_0001_0002,2a4b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a4b_045_0396_0001_0001,1a4b
topology_mining_and_Longxing_chip_3,des__f_singl_3a1b_00_0034_0001_0001,3a1b
topology_mining_and_Longxing_chip_3,relaxed_singles3A1B00alternateD_C_B_A-45-2o40_0001,3a1b
topology_mining_and_Longxing_chip_3,des_pairs_1a3b-267-35-269_0005,1a3b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a4b_006_0443_0001_0001,1a4b
topology_mining_and_Longxing_chip_3,des_pairs_3a0b-027-40-b726_0004,HHH
topology_mining_and_Longxing_chip_3,des__f_singl_1a4b_00_0257_0001_0003,1a4b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a4b_039_0380_0001_0002,1a4b
topology_mining_and_Longxing_chip_3,relaxed_pairs2A3B004E_D_C_A_B-46-3p40_0001,2a3b
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B008C_B_A-33-0p80_0001,HHH
topology_mining_and_Longxing_chip_3,des_singl_2a3b-Nterm10ca-50-D132_0005,2a3b
topology_mining_and_Longxing_chip_3,relaxed_singles3A0B09centroidA_B-33-0pcp60_0001,HHH
topology_mining_and_Longxing_chip_3,des__f_pairs_1a2b_058_0110_0001_0003,1a2b
topology_mining_and_Longxing_chip_3,relaxed_singles2A3B13centroidA_B_E_C_D-57-2o_0001,2a3b
topology_mining_and_Longxing_chip_3,des_pairs_1a3b-267-35-581_0003,1a3b
topology_mining_and_Longxing_chip_3,relaxed_pairs1A3B128D_C_A_B-48-0o80_0001,1a3b
topology_mining_and_Longxing_chip_3,des_pairs_1a4b-045-40-355_0002,1a4b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a4b_045_0451_0001_0001,1a4b
topology_mining_and_Longxing_chip_3,des_pairs_3a0b-033-32-773_0001,HHH
topology_mining_and_Longxing_chip_3,relaxed_singles1A3B02centroidC_D_A_B-40-1pcp60_0001,1a3b
topology_mining_and_Longxing_chip_3,relaxed_pairs2A3B000A_B_E_C_D-54-2p40_0001,2a3b
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B044A_C_B-40-2p80_0001,HHH
topology_mining_and_Longxing_chip_3,des__f_pairs_1a3b_042_0307_0001_0001,1a3b
topology_mining_and_Longxing_chip_3,des__f_singl_2a4b_00_0020_0001_0003,2a4b
topology_mining_and_Longxing_chip_3,des_pairs_1a4b-045-41-113_0002,1a4b
topology_mining_and_Longxing_chip_3,des__f_singl_3a0b_07_0308_0001_0002,HHH
topology_mining_and_Longxing_chip_3,des_pairs_3a0b-147-31-810_0003,HHH
topology_mining_and_Longxing_chip_3,relaxed_pairs5A0B000C_A_D_B-48-0o80_0001,5a0b
topology_mining_and_Longxing_chip_3,des_singl_2a3b-Nterm09c-46-D58_0003,2a3b
topology_mining_and_Longxing_chip_3,des__f_singl_2a2b_05_0334_0001_0001,2a2b
topology_mining_and_Longxing_chip_3,des__f_pairs_2a3b_060_0056_0001_0001,2a3b
topology_mining_and_Longxing_chip_3,relaxed_pairs5A0B000C_A_D_B-51-1p60_0001,5a0b
topology_mining_and_Longxing_chip_3,relaxed_pairs0A7B003F_D_E_G_B_A_C-64-0o_0001,0a7b
topology_mining_and_Longxing_chip_3,relaxed_pairs1A2B003A_B_C-30-0pc40_0001,1a2b
topology_mining_and_Longxing_chip_3,relaxed_pairs1A2B058A_B_C-34-4pcp40_0001,1a2b
topology_mining_and_Longxing_chip_3,des_pairs_1a3b-267-35-561_0005,1a3b
topology_mining_and_Longxing_chip_3,relaxed_singles1A4B02centroidA_B_C_D_E-53-1o80_0001,1a4b
topology_mining_and_Longxing_chip_3,relaxed_singles3A0B09centroidA_B-33-0pcp40_0001,HHH
topology_mining_and_Longxing_chip_3,des__f_pairs_1a4b_006_0490_0001_0001,1a4b
topology_mining_and_Longxing_chip_3,relaxed_pairs3A0B037B_C_A-39-1p80_0001,HHH
topology_mining_and_Longxing_chip_3,des_singl_1a3b-Nterm01c-36-C145_0002,1a3b
topology_mining_and_Longxing_chip_3,relaxed_pairs2A3B000A_B_E_C_D-52-3o40_0001,2a3b
topology_mining_and_Longxing_chip_3,des__f_singl_0a6b_01_0234_0001_0002,0a6b
topology_mining_and_Longxing_chip_3,relaxed_pairs5A0B001C_B_D_A-51-1p60_0001,5a0b
topology_mining_and_Longxing_chip_3,des_singl_2a2b-Nterm02c-38-C1273_0002,2a2b
topology_mining_and_Longxing_chip_3,relaxed_singles3A0B05centroidA_B_C-41-0pcp80_0001,HHH
topology_mining_and_Longxing_chip_3,des__f_pairs_3a0b_027_0478_0001_0003,HHH
topology_mining_and_Longxing_chip_3,des_pairs_1a4b-045-41-146_0004,1a4b
topology_mining_and_Longxing_chip_3,relaxed_pairs1A4B087A_C_D_E_B-37-0o40_0001,1a4b
topology_mining_and_Longxing_chip_3,des_singl_2a2b-Nterm01c-37-C1032_0004,2a2b
topology_mining_and_Longxing_chip_3,des__f_pairs_1a3b_112_0037_0001_0002,1a3b
topology_mining_and_Longxing_chip_3,des_pairs_3a0b-027-40-723_0004,HHH
topology_mining_and_Longxing_chip_3,des__f_singl_3a0b_07_0082_0001_0001,HHH
topology_mining_and_Longxing_chip_3,relaxed_singles1A3B02centroidD_C_B_A-34-2o60_0001,1a3b
topology_mining_and_Longxing_chip_3,relaxed_pairs0A7B003F_D_E_G_B_A_C-59-0o_0001,0a7b
topology_mining_and_Longxing_chip_3,des_pairs_1a4b-045-40-16_0002,1a4b
topology_mining_and_Longxing_chip_3,des_pairs_3a0b-033-31-793_0002,HHH
topology_mining_and_Longxing_chip_3,des__f_singl_3a1b_00_0014_0001_0003,3a1b
topology_mining_and_Longxing_chip_3,des_pairs_1a4b-045-40-342_0001,1a4b
topology_mining_and_Longxing_chip_3,des_pairs_2a2b-022-35-911_0001,2a2b
topology_mining_and_Longxing_chip_3,relaxed_singles2A4B00alternateD_A_B_C-46-2o80_0001,2a4b
topology_mining_and_Longxing_chip_3,des__f_pairs_2a2b_063_0108_0001_0003,2a2b
topology_mining_and_Longxing_chip_3,des__f_pairs_2a2b_065_0047_0001_0001,2a2b
